"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"121","David Savard","MTL","D","197","16.283333333333","0","0","0","0","0","0.00","1","0.00","0.21","5","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"122","Nicolas Deslauriers","PHI","L","171","8.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"123","Byron Froese","VGK","C","25","2.1666666666667","0","0","0","0","0","-","0","-","0.1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"127","Nick Jensen","OTT, WSH","D","226","25.783333333333","0","0","0","0","0","0.00","2","0.00","0.17","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"128","Nic Dowd","WSH","C","211","9.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","17","11","60.71"
"129","Justin Dowling","N.J","C","54","2.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0.00"
"130","Brenden Dillon","N.J, WPG","D","241","27.533333333333","0","0","0","0","0","0.00","2","0.00","0.13","4","3","2","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"131","Andrew Agozzino","S.J","L","4","7.2666666666667","0","0","0","0","0","-","0","-","0.09","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","100.00"
"132","Radko Gudas","ANA, FLA","D","219","18.066666666667","0","0","0","0","0","-","2","0.00","0.06","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"133","Matt Irwin","WSH","D","61","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"137","Justin Holl","DET, TOR","D","191","8.1666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"142","Patrik Nemeth","ARI","D","75","1.0333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"143","Jon Merrill","MIN","D","208","10.533333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"144","Tyler Pitlick","NYR, STL","C","95","5.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"147","Alex Petrovic","DAL","D","6","0.18333333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"153","Austin Watson","DET, OTT, T.B","L","121","7.8833333333333","0","0","0","0","0","-","1","0.00","0.23","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"155","Chris Wagner","BOS, COL","R","42","0.81666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"158","Erik Gudbranson","CBJ","D","164","9.7666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","-"
"162","Dylan McIlrath","WSH","D","26","1.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"163","Jarred Tinordi","CHI","D","96","4.0166666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"167","Jani Hakanpää","DAL, TOR","D","148","9.5666666666667","0","0","0","0","0","-","1","0.00","0.07","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"170","Jesper Fast","CAR","R","153","31.133333333333","0","0","0","0","0","0.00","3","0.00","0.54","5","4","4","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0.00"
"174","Alex Belzile","MTL","R","31","7.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"177","Lukas Sedlak","COL, PHI","C","30","10.783333333333","0","0","0","0","0","-","1","0.00","0.24","3","2","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","55.56"
"179","Josh Archibald","PIT","R","62","3.5333333333333","0","0","0","0","0","-","0","-","0.14","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"183","Nick Seeler","PHI","D","225","9.9333333333333","0","0","0","0","0","-","1","0.00","0.12","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"186","T.J. Tynan","COL","C","9","7.5166666666667","0","0","0","0","0","-","2","0.00","0.65","2","2","2","2","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","100.00"
"188","Nick Cousins","FLA, OTT","C","198","42.783333333333","0","0","0","0","0","0.00","3","0.00","0.76","6","6","4","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0.00"
"189","Steven Fogarty","MIN","C","2","1.3333333333333","0","0","0","0","0","-","0","-","0.08","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"191","Andy Andreoff","NYI","C","3","1.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"192","Josh Leivo","STL","L","51","35.1","0","0","0","0","0","-","5","0.00","0.62","8","5","4","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-"
"195","Scott Mayfield","NYI","D","189","6.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"202","Scott Harrington","ANA, S.J","D","45","3.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"206","Adam Larsson","SEA","D","245","40.85","0","0","0","0","0","0.00","2","0.00","0.13","5","2","2","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","-"
"213","Jamie Oleksiak","SEA","D","239","15.05","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"216","Nathan Beaulieu","ANA","D","52","1.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"217","Connor Murphy","CHI","D","194","18.433333333333","0","0","0","0","0","-","0","-","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"225","Brad Hunt","COL","D","47","2.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"227","Luke Glendening","DAL, T.B","C","228","10.316666666667","0","0","0","0","0","0.00","1","0.00","0.25","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","16","10","61.54"
"229","Alex Galchenyuk","COL","C","11","4.2666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"234","Brendan Gaunce","CBJ, MIN","C","41","2.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","75.00"
"239","Olli Määttä","DET, UTA","D","227","12.116666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"242","Cody Ceci","DAL, EDM, S.J","D","244","23.883333333333","0","0","0","0","0","0.00","1","0.00","0.2","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"246","Derrick Pouliot","DAL, S.J","D","13","11.383333333333","0","0","0","0","0","-","1","0.00","0.05","2","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"249","Radek Faksa","DAL, STL","C","225","35.833333333333","0","0","0","0","0","0.00","4","0.00","1.62","8","8","7","7","0","0","0","0","0","0","0","0","1","0","0","3","1","19","6","76.00"
"256","Mackenzie MacEachern","STL","L","8","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"257","Devin Shore","EDM, MIN, SEA","C","123","2.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","66.67"
"260","Jimmy Vesey","COL, NYR","L","204","27.933333333333","0","0","0","0","0","0.00","6","0.00","0.86","10","6","7","5","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","-"
"261","Chris Tierney","FLA, MTL, N.J","C","88","6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"262","Jordan Martinook","CAR","L","243","24.883333333333","0","0","0","0","0","-","2","0.00","0.4","3","3","3","3","0","0","0","0","0","0","0","0","0","0","1","0","1","1","4","20.00"
"265","Teddy Blueger","PIT, VAN, VGK","C","213","24.75","0","0","0","0","0","0.00","5","0.00","1.35","6","6","6","5","0","1","0","0","0","0","0","0","0","0","2","0","0","21","10","67.74"
"267","Brock McGinn","ANA, PIT","L","125","3.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"268","Connor Carrick","BOS","D","1","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"269","Charles Hudon","COL","L","9","8.0166666666667","0","0","0","0","0","-","0","-","0.07","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100.00"
"270","Dominic Toninato","WPG","C","25","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"271","Jaccob Slavin","CAR","D","237","52.866666666667","0","0","0","0","0","0.00","3","0.00","0.34","9","7","4","0","0","0","2","1","1","0","0","0","0","2","2","0","2","0","0","-"
"278","Connor Brown","EDM, WSH","R","157","46.683333333333","0","0","0","0","0","0.00","6","0.00","0.85","8","7","6","2","0","1","0","0","0","0","0","0","1","0","2","2","0","3","3","50.00"
"281","Jaycob Megna","CHI, FLA, S.J, SEA","D","106","4.6166666666667","0","0","0","0","0","-","0","-","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"282","Liam O'Brien","ARI, UTA","C","159","4.4666666666667","0","0","0","0","0","-","1","0.00","0.34","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"283","Kurtis MacDermid","COL, N.J","D, L","112","2.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"284","Jayson Megna","ANA, BOS, COL","C","56","1.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"285","Buddy Robinson","CHI","R","9","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"287","Chad Ruhwedel","NYR, PIT","D","104","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"288","Anton Blidh","COL, NYR","L","15","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"291","Andreas Johnsson","N.J, S.J","L","13","14.766666666667","0","0","0","0","0","0.00","4","0.00","0.26","4","4","3","0","0","0","0","0","0","0","0","0","2","0","1","0","0","5","4","55.56"
"293","Tyler Motte","DET, NYR, OTT, T.B","C, L","186","23.866666666667","0","0","0","0","0","0.00","2","0.00","0.06","2","2","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","5","4","55.56"
"294","Saku Maenalanen","WPG","R","64","2.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"295","Tucker Poolman","VAN","D","3","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"296","Connor Clifton","BOS, BUF","D","230","10.516666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-"
"299","Josh Brown","ARI, EDM","D","129","3.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"301","John Hayden","SEA","C","29","0.66666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"304","Mattias Janmark","EDM","C","217","10.366666666667","0","0","0","0","0","0.00","0","-","0.26","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.00"
"311","Ben Harpur","NYR","D","42","1.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"312","Ryan Graves","N.J, PIT","D","209","5.8833333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"314","Michael McCarron","NSH","C, R","176","10.133333333333","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","12","16","42.86"
"318","Adam Erne","DET, EDM","L","85","3.5833333333333","0","0","0","0","0","-","0","-","0.33","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"320","Laurent Dauphin","ARI","C","21","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"321","Robert Hagg","ANA, DET, VGK","D","45","1.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"322","Steven Santini","STL, T.B","D","5","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"324","Gustav Olofsson","SEA","D","4","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"327","William Carrier","CAR, VGK","L","138","31.783333333333","0","0","0","0","0","0.00","5","0.00","1.25","9","6","6","5","0","2","0","0","0","0","0","1","0","1","2","2","0","0","0","-"
"346","Curtis Lazar","N.J, VAN","C","168","13.1","0","0","0","0","0","-","2","0.00","0.06","2","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","12","8","60.00"
"348","Ross Johnston","ANA, NYI","L","127","4.1333333333333","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"349","Dakota Mermis","MIN, TOR, UTA","D","53","7.5666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"350","Nathan Walker","STL","L","174","16.5","0","0","0","0","0","-","2","0.00","0.52","4","3","3","1","0","1","0","0","0","0","0","0","1","0","1","3","0","5","6","45.45"
"351","Joel Hanley","CGY, DAL","D","121","7.2833333333333","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"354","Ryan Carpenter","NYR, S.J","C","84","3.5666666666667","0","0","0","0","0","-","1","0.00","0.47","2","2","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"355","Jordan Oesterle","BOS, CGY, DET, NSH","D","111","12.583333333333","0","0","0","0","0","-","2","0.00","0.08","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"356","Patrick Brown","BOS, OTT, PHI","C","87","4.4666666666667","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","75.00"
"357","Garnet Hathaway","BOS, PHI, WSH","R","233","15.116666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"359","Pierre-Edouard Bellemare","SEA, T.B","L","113","3.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","80.00"
"365","Haydn Fleury","T.B, WPG","D","92","5.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"382","Brendan Lemieux","CAR, L.A, PHI","L","77","6.2166666666667","0","0","0","0","0","0.00","1","0.00","0.03","1","1","0","0","0","0","5","1","0","1","0","1","0","0","1","0","0","0","0","-"
"384","Marcus Pettersson","PIT, VAN","D","228","44.933333333333","0","0","0","0","0","-","0","-","0","3","0","1","0","0","1","0","0","0","0","0","0","0","1","1","4","2","0","0","-"
"385","Andreas Englund","CHI, COL, L.A, NSH","D","164","1.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"386","Nicolas Aube-Kubel","BUF, NYR, TOR, WSH","R","135","4.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"390","Justin Kirkland","ANA, ARI, CGY","C","30","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"393","Louie Belpedio","PHI","D","12","0.71666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"395","Mark Friedman","PIT, VAN","D","51","4.5166666666667","0","0","0","0","0","-","0","-","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"397","William Lagesson","ANA, DET, TOR","D","47","1.1833333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"398","Fredrik Olofsson","COL, DAL","L","85","3.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
