"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"158","Vladimir Tarasenko","DET, FLA, NYR, OTT, STL","R","225","3537.6833333333","52","86","48","38","138","65.40","457","11.38","50.24","898","651","501","183","29","78","26","13","13","0","0","36","114","58","223","232","108","4","7","36.36"
"499","Jake DeBrusk","BOS, VAN","L","226","3785.5166666667","74","64","38","26","138","57.98","545","13.58","76.68","933","737","617","368","42","99","52","25","25","0","0","38","91","77","288","297","116","22","45","32.84"
"671","Gabriel Vilardi","L.A, WPG","C, R","181","3070.0333333333","72","66","40","26","138","60.53","369","19.51","56.54","619","505","471","286","14","68","46","22","22","0","0","63","70","66","76","233","83","154","170","47.53"
"43","Alex Killorn","ANA, T.B","C, L","227","4007.8833333333","64","73","43","30","137","60.09","422","15.17","53.54","802","593","472","218","18","74","129","59","57","1","1","40","149","80","210","256","53","23","39","37.10"
"1037","Matty Beniers","SEA","C","239","4282.9333333333","59","78","47","31","137","60.35","427","13.82","53.36","864","651","495","216","31","65","36","18","18","0","0","63","151","128","173","408","160","1505","1769","45.97"
"1061","Mason McTavish","ANA","C","220","3554.15","58","79","46","33","137","67.49","471","12.31","63.1","883","686","518","248","28","84","166","77","76","0","1","75","100","70","191","131","99","1231","1300","48.64"
"117","Reilly Smith","NYR, PIT, VGK","R","233","3769.6166666667","52","84","49","35","136","67.33","461","11.28","53.86","796","632","479","229","27","50","58","28","28","0","0","24","146","92","172","204","93","13","24","35.14"
"356","Max Domi","CHI, DAL, TOR","C","234","3573.1333333333","37","99","64","35","136","63.55","409","9.05","39.96","763","569","385","153","22","59","276","88","68","12","8","49","162","112","106","160","76","1009","937","51.85"
"596","Mikhail Sergachev","T.B, UTA","D","190","4581.9666666667","27","109","59","50","136","48.92","341","7.92","18.79","861","530","232","22","19","67","101","49","48","1","0","23","189","94","225","251","236","0","0","-"
"99","Kyle Palmieri","NYI","C","219","3870.7666666667","70","65","34","31","135","58.95","509","13.75","72.8","987","774","619","277","26","105","70","35","35","0","0","54","112","52","219","260","104","35","56","38.46"
"192","Johnny Gaudreau","CBJ","L","161","3077.3","33","101","65","36","134","70.16","380","8.68","43.99","710","524","381","125","24","60","44","18","17","0","1","41","90","83","7","68","40","0","1","0.00"
"355","Valeri Nichushkin","COL","R","150","3076.1","66","68","38","30","134","55.83","434","15.21","60.4","741","610","510","271","25","62","32","16","16","0","0","27","91","67","183","170","77","5","12","29.41"
"5","Brent Burns","CAR","D","246","5385.0833333333","34","99","49","50","133","41.30","614","5.54","27.5","1551","943","385","44","36","142","90","45","45","0","0","21","212","126","92","132","257","1","0","100.00"
"78","Jordan Eberle","SEA","R","202","3411.8666666667","46","87","66","21","133","59.91","411","11.19","51.14","764","591","480","232","25","66","65","30","29","1","0","26","81","135","87","209","69","72","96","42.86"
"144","Jason Zucker","ARI, BUF, NSH, PIT","L","220","3342.5666666667","62","71","44","27","133","65.20","490","12.65","63.19","893","737","523","289","27","81","183","58","47","5","6","60","149","81","363","230","67","59","95","38.31"
"351","Sean Monahan","CBJ, MTL, WPG","C","162","2962.8","51","82","52","30","133","60.18","354","14.41","51.04","595","480","400","218","24","56","48","19","18","0","1","15","99","74","69","130","84","1491","1273","53.94"
"506","Anthony Cirelli","T.B","C","217","3918.75","58","75","41","34","133","54.51","401","14.46","59.22","722","577","486","271","33","73","99","39","36","1","2","71","105","109","124","262","153","1535","1523","50.20"
"79","John Carlson","WSH","D","201","4920.2666666667","24","108","49","59","132","44.44","467","5.14","30.51","1093","723","352","55","30","100","74","33","32","0","1","30","227","115","159","224","399","0","0","-"
"333","J.T. Compher","COL, DET","L","235","4445","47","85","56","29","132","55.00","360","13.06","53.06","608","492","441","226","24","52","91","36","33","1","2","44","107","61","117","257","197","1735","1982","46.68"
"380","Sam Bennett","FLA","C","208","3569.1833333333","61","71","45","26","132","58.41","605","10.08","72.99","1095","833","676","323","34","107","244","95","85","6","4","64","124","105","466","173","118","1265","1470","46.25"
"201","Blake Coleman","CGY","C, L","242","4033.1833333333","63","68","38","30","131","70.05","574","10.98","78.44","1058","819","650","326","45","99","166","73","70","2","1","59","144","110","411","215","158","89","101","46.84"
"532","Mason Marchment","DAL","L","211","3238.85","56","75","49","26","131","68.59","432","12.96","55.53","804","642","516","231","29","81","187","77","70","5","2","68","144","103","275","344","92","26","33","44.07"
"971","Quinton Byfield","L.A","C, R","214","3572.5833333333","46","85","44","41","131","58.74","393","11.70","56.43","811","632","480","265","24","87","118","55","54","0","1","53","102","86","199","377","55","507","633","44.47"
"89","Gustav Nyquist","CBJ, MIN, NSH","C, L, R","211","3667.1666666667","45","85","52","33","130","64.68","358","12.57","48.9","669","513","379","179","26","60","40","20","20","0","0","32","118","87","120","195","96","40","61","39.60"
"223","Dougie Hamilton","N.J","D","166","3475.7666666667","36","94","45","49","130","49.43","522","6.90","27.91","1136","744","375","48","32","102","100","50","50","0","0","13","182","46","155","164","121","0","0","-"
"306","MacKenzie Weegar","CGY","D","244","5546.5833333333","32","98","38","60","130","44.07","552","5.80","27.26","1301","793","349","48","32","95","127","58","55","3","0","34","296","136","601","411","499","0","1","0.00"
"341","Artturi Lehkonen","COL","L","178","3546.5","64","66","30","36","130","49.24","401","15.96","62.8","737","582","545","304","20","58","76","37","37","0","0","24","82","58","175","274","98","20","52","27.78"
"867","Moritz Seider","DET","D","246","5787.6","22","108","48","60","130","39.16","437","5.03","23.7","951","648","236","27","29","62","131","64","63","1","0","63","170","100","628","278","560","0","0","-"
"1163","Connor Bedard","CHI","C","150","3008.6666666667","45","83","56","27","128","71.51","401","11.22","43.87","803","587","427","114","28","65","98","41","39","0","2","39","147","73","101","135","64","458","730","38.55"
"60","Mikael Backlund","CGY","C","240","4490.6","49","78","55","23","127","57.73","644","7.61","69.14","1163","919","609","265","50","102","92","44","44","0","0","32","167","156","207","183","112","2186","2199","49.85"
"157","Cam Fowler","ANA, STL","D","231","5425.4","24","103","53","50","127","48.85","327","7.34","16.84","755","445","232","35","13","42","52","26","26","0","0","9","155","77","67","208","298","0","0","-"
"253","Mike Matheson","MTL","D","210","5275.4666666667","25","102","58","44","127","47.39","462","5.41","27.09","1021","636","278","51","30","75","142","63","60","2","1","47","256","134","173","295","420","0","0","-"
"962","Jake Sanderson","OTT","D","236","5477.4833333333","25","102","43","59","127","43.94","485","5.15","26.82","1055","703","279","36","31","80","47","22","21","1","0","31","232","120","130","552","442","1","0","100.00"
"636","Trevor Moore","L.A","C, L","212","3674.9333333333","59","67","37","30","126","62.38","560","10.54","69.3","1026","830","515","252","34","96","56","27","27","0","0","45","91","89","223","304","90","29","70","29.29"
"964","Dawson Mercer","N.J","C","246","4236.2333333333","66","59","37","22","125","59.24","436","15.14","65.61","788","605","501","276","28","88","59","23","21","1","1","22","128","80","107","306","109","285","382","42.73"
"447","Noah Hanifin","CGY, VGK","D","241","5447.3","30","94","53","41","124","41.06","485","6.19","27.58","1124","733","303","59","26","91","71","33","32","1","0","16","232","149","181","321","341","0","0","-"
"656","Morgan Geekie","BOS, SEA","C","222","3195.35","59","65","35","30","124","62.31","361","16.34","41.15","649","515","379","179","22","57","74","34","32","2","0","29","95","91","300","310","106","762","876","46.52"
"678","Morgan Frost","CGY, PHI","C","233","3723.6833333333","46","78","45","33","124","65.96","434","10.60","51.54","816","600","499","237","14","80","68","34","34","0","0","43","121","96","211","161","160","1372","1435","48.88"
"921","Matias Maccelli","ARI, UTA","L","201","3089.8666666667","36","88","55","33","124","77.02","296","12.16","34.39","619","432","310","121","19","51","34","17","17","0","0","31","148","56","55","191","48","12","23","34.29"
"168","Tyler Seguin","DAL","C","164","2711.1166666667","55","68","38","30","123","69.89","389","14.14","49.03","667","533","427","198","19","49","54","27","27","0","0","21","73","53","150","110","49","910","742","55.08"
"219","Ryan Strome","ANA","C","243","4013.35","36","87","47","40","123","61.50","398","9.05","48.52","683","551","382","203","24","65","235","92","80","9","3","39","156","77","145","133","78","1137","1493","43.23"
"24","Kris Letang","PIT","D","220","5356.2166666667","31","91","36","55","122","42.07","489","6.34","27.29","1151","700","318","54","28","100","144","67","66","0","1","43","248","131","418","371","330","0","0","-"
"256","Tom Wilson","WSH","R","188","3437.7833333333","64","58","32","26","122","58.10","420","15.24","63.73","796","617","490","269","25","80","311","106","86","13","7","95","151","79","558","247","170","32","62","34.04"
"348","Jonathan Drouin","COL, MTL","L","180","3083.15","32","90","48","42","122","53.04","252","12.70","30.04","487","362","313","151","10","41","52","26","26","0","0","21","84","84","84","135","60","222","265","45.59"
"550","Charlie McAvoy","BOS","D","191","4516.4166666667","26","96","43","53","122","47.10","336","7.74","22.04","717","481","283","59","20","55","176","78","75","2","1","62","174","81","332","453","352","0","0","-"
"563","Jakob Chychrun","ARI, OTT, WSH","D","204","4484.5","43","78","33","45","121","45.49","527","8.16","33.86","1224","836","398","55","27","91","142","67","66","0","1","28","199","75","186","353","311","0","0","-"
"825","Yegor Sharangovich","CGY, N.J","C","230","3717.2333333333","61","60","39","21","121","67.22","438","13.93","55.93","899","661","508","206","34","68","32","16","16","0","0","29","120","92","49","227","78","305","432","41.38"
"72","Alex Pietrangelo","VGK","D","208","4849.3833333333","19","101","49","52","120","43.64","434","4.38","24.11","943","644","229","43","39","64","56","24","23","0","1","25","198","131","152","387","450","1","0","100.00"
"603","Filip Hronek","DET, VAN","D","206","4745.0833333333","19","101","39","62","120","43.64","355","5.35","18.98","878","552","222","28","13","61","112","48","46","0","2","30","156","50","295","274","213","1","0","100.00"
"56","David Perron","DET, OTT","L","201","3177.9833333333","50","69","41","28","119","55.35","417","11.99","47.72","746","566","418","146","16","65","109","53","52","1","0","44","69","84","289","170","57","24","40","37.50"
"70","Drew Doughty","L.A","D","193","4963.7166666667","28","91","31","60","119","43.59","326","8.59","20.98","711","449","205","32","18","55","98","49","49","0","0","32","152","49","250","335","199","0","0","-"
"160","Jaden Schwartz","SEA","C","214","3700.0166666667","60","59","32","27","119","58.05","479","12.53","65.37","857","678","525","303","33","80","70","35","35","0","0","32","112","127","144","235","92","199","187","51.55"
"323","Nicholas Paul","T.B","L","238","3957.7","63","56","32","24","119","51.52","414","15.22","56.78","757","595","464","242","33","54","90","34","30","2","2","38","108","115","281","301","81","1419","1266","52.85"
"343","Tyler Bertuzzi","BOS, CHI, DET, TOR","L","212","3420.3","52","67","40","27","119","53.85","398","13.07","59.28","734","597","461","275","21","57","133","46","39","3","4","54","129","83","212","234","93","30","47","38.96"
"405","Ryan Donato","CHI, SEA","C","229","3195.75","57","62","46","16","119","70.00","453","12.58","49.95","785","611","434","216","30","63","113","41","34","5","2","52","88","102","277","281","50","394","500","44.07"
"448","Rasmus Andersson","CGY","D","238","5704.1166666667","31","88","44","44","119","41.75","481","6.44","26.36","1022","719","289","62","24","93","133","57","54","1","2","49","218","90","128","307","508","0","0","-"
"248","Brady Skjei","CAR, NSH","D","243","5263.8","41","77","34","43","118","48.16","529","7.75","27.04","1167","783","317","54","31","96","122","61","61","0","0","30","191","123","191","251","234","0","0","-"
"984","Cole Perfetti","WPG","C","204","2973.7166666667","45","73","45","28","118","67.05","376","11.97","46.62","675","534","407","188","20","59","48","24","24","0","0","17","85","57","132","205","90","62","117","34.64"
"87","Adam Henrique","ANA, EDM","C","225","3694.9666666667","58","58","29","29","116","61.05","375","15.47","53","680","546","434","242","22","76","75","32","30","1","1","25","109","75","185","149","203","1481","1281","53.62"
"490","Thomas Chabot","OTT","D","199","4715.35","29","87","39","48","116","39.73","462","6.28","25.31","1064","650","314","46","32","74","98","49","49","0","0","32","200","75","181","353","351","0","0","-"
"204","Jean-Gabriel Pageau","NYI","C","231","3880.15","38","77","48","29","115","63.89","344","11.05","50.8","621","505","401","219","34","61","50","18","15","2","1","32","113","85","511","311","191","1987","1482","57.28"
"408","Warren Foegele","EDM, L.A","L","231","3322.8833333333","57","58","34","24","115","73.25","526","10.84","69.17","970","772","602","325","44","103","99","43","41","1","1","51","130","122","259","292","87","36","47","43.37"
"230","Stefan Noesen","CAR, N.J","R","237","3165.6333333333","49","65","40","25","114","55.88","410","11.95","73.78","724","642","478","328","17","97","109","47","42","5","0","38","125","64","366","212","67","140","162","46.36"
"483","Jack Roslovic","CAR, CBJ, NYR","C","217","3303.6166666667","42","72","41","31","114","69.09","379","11.08","42.22","703","546","369","158","29","56","36","18","18","0","0","35","125","72","84","210","95","646","724","47.15"
"750","Joel Farabee","CGY, PHI","L","245","3930.15","48","66","38","28","114","61.96","478","10.04","52.66","818","642","469","232","30","83","112","43","36","6","1","49","132","72","232","304","139","64","110","36.78"
"250","Scott Laughton","PHI, TOR","C","240","3878","44","69","41","28","113","65.70","462","9.52","46.46","801","634","385","182","28","72","151","63","58","3","2","50","127","73","489","134","158","1240","1312","48.59"
"966","Anton Lundell","FLA","C","230","3714.6833333333","42","71","41","30","113","63.13","476","8.82","53.1","859","655","427","208","37","70","125","51","48","1","2","49","132","96","200","239","125","1293","1187","52.14"
