"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"386","Roland McKeown","NSH","D","6","4.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"387","Brandon Montour","FLA, SEA","D","227","132.03333333333","0","0","0","0","0","0.00","6","0.00","0.23","12","9","1","0","2","0","0","0","0","0","0","0","2","1","6","2","9","0","0","-"
"388","Ryan Donato","CHI, SEA","C","229","42.4","0","0","0","0","0","-","1","0.00","0.13","1","1","1","1","0","0","2","1","1","0","0","2","1","1","2","0","1","4","5","44.44"
"390","Justin Kirkland","ANA, ARI, CGY","C","30","21.283333333333","0","0","0","0","0","-","0","-","0.04","2","1","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","3","10","23.08"
"392","Brayden Point","T.B","C","240","11.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","4","2","66.67"
"393","Louie Belpedio","PHI","D","12","7.6","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","-"
"395","Mark Friedman","PIT, VAN","D","51","27.733333333333","0","0","0","0","0","-","1","0.00","0.14","1","1","1","0","0","0","0","0","0","0","0","0","1","0","3","2","5","0","0","-"
"396","Michael Amadio","OTT, VGK","C, R","212","37.666666666667","0","0","0","0","0","-","1","0.00","0.19","2","2","1","1","0","0","2","1","1","0","0","0","1","0","0","0","4","2","2","50.00"
"397","William Lagesson","ANA, DET, TOR","D","47","58.4","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","2","0","8","1","10","0","0","-"
"398","Fredrik Olofsson","COL, DAL","L","85","74.55","0","0","0","0","0","-","3","0.00","0.22","3","3","1","0","1","0","0","0","0","0","0","1","0","3","6","0","4","29","54","34.94"
"403","Michael Bunting","CAR, NSH, PIT, TOR","L","239","1.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"404","Max Willman","N.J, PHI","C","27","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"406","Clark Bishop","CGY","C","6","2.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","2","3","40.00"
"408","Dysin Mayo","ARI","D","15","19.033333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"409","Oskar Lindblom","S.J","L","74","49.633333333333","0","0","0","0","0","0.00","2","0.00","0","3","2","1","0","0","0","2","1","1","0","0","0","0","3","1","0","1","0","0","-"
"410","Anders Bjork","BUF, CHI","L","14","16.4","0","0","0","0","0","-","0","-","0.18","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","-"
"411","Rourke Chartier","OTT","C","43","78","0","0","0","0","0","-","6","0.00","0.38","7","6","4","2","1","0","0","0","0","0","0","3","2","2","1","3","1","32","39","45.07"
"412","Kevin Labanc","CBJ, S.J","R","152","0.63333333333333","0","0","0","0","0","-","0","-","0.06","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"413","Sammy Blais","NYR, STL","L","124","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"414","Victor Olofsson","BUF, VGK","L","182","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"415","Pierre Engvall","NYI, TOR","L","212","36.05","0","0","0","0","0","-","4","0.00","0.32","4","4","2","2","1","1","0","0","0","0","0","0","0","0","1","1","1","1","2","33.33"
"416","Ondrej Kase","CAR","R","1","0.68333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"419","Matthew Highmore","OTT, STL","C","50","64.433333333333","0","0","0","0","0","-","2","0.00","0.21","4","3","2","0","0","0","0","0","0","0","0","1","4","0","1","0","2","0","1","0.00"
"420","Darren Raddysh","T.B","D","172","86.383333333333","0","0","0","0","0","-","1","0.00","0","2","2","0","0","0","0","0","0","0","0","0","1","1","0","2","1","6","0","0","-"
"423","Nikita Soshnikov","NYI","R","3","2.5","0","0","0","0","0","-","1","0.00","0.22","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"427","Jonas Siegenthaler","N.J","D","192","397.55","0","0","0","0","0","0.00","10","0.00","0.57","14","13","3","1","5","0","2","1","1","0","0","3","7","7","30","14","38","0","0","-"
"428","Colin White","FLA, MTL, PIT, S.J","C","99","23.483333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","5","16.67"
"433","Travis Dermott","ARI, EDM, MIN, VAN","D","80","148.3","0","0","0","0","0","0.00","1","0.00","0","3","1","1","0","0","0","0","0","0","0","0","0","0","1","6","3","25","0","0","-"
"435","Timo Meier","N.J, S.J","R","227","13.116666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"436","Jakub Zboril","BOS","D","22","34.933333333333","0","0","0","0","0","-","0","-","0.02","2","1","1","0","0","0","0","0","0","0","0","0","0","1","5","1","4","0","0","-"
"438","Mikko Rantanen","CAR, COL, DAL","R","244","9.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"440","Jansen Harkins","ANA, PIT, WPG","C","129","102.51666666667","0","0","0","0","0","-","5","0.00","0.79","9","6","6","3","1","1","0","0","0","0","0","1","2","2","8","1","10","37","27","57.81"
"442","Oliver Kylington","ANA, CGY, COL","D","52","24.833333333333","0","0","0","0","0","0.00","1","0.00","0.05","3","3","0","0","1","0","0","0","0","0","0","0","2","2","0","0","3","0","0","-"
"443","Evgeny Svechnikov","S.J","L","59","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"446","Tommy Novak","NSH, PIT","C","176","3.5333333333333","0","0","0","0","0","-","0","-","0.08","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"448","Dylan Strome","WSH","C","245","7.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","81.82"
"450","Brock Boeser","VAN","R","230","2.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"451","Mathew Barzal","NYI","C","168","6.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"452","Glenn Gawdin","ANA","C","4","5.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","33.33"
"454","Parker Wotherspoon","BOS, NYI","D","108","158.81666666667","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","1","0","7","2","1","1","0","5","7","2","14","5","24","0","0","-"
"456","Caleb Jones","CHI, COL, L.A","D","104","49.3","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","7","0","0","-"
"457","Noah Juulsen","VAN","D","101","200.2","0","0","0","0","0","0.00","6","0.00","0.01","6","6","0","0","2","0","2","1","1","0","0","0","1","3","18","6","50","0","0","-"
"462","Guillaume Brisebois","VAN","D","20","35.3","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","-"
"463","Daniel Sprong","DET, N.J, SEA, VAN","R","172","2.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"465","Thomas Chabot","OTT","D","199","191.31666666667","0","0","0","0","0","0.00","7","0.00","0.59","9","9","4","2","1","1","4","2","2","0","0","3","4","4","5","2","25","0","0","-"
"468","Kyle Capobianco","DAL, WPG","D","15","1.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"469","Mitchell Stephens","MTL, SEA","C","51","62.383333333333","0","0","0","0","0","0.00","1","0.00","0.13","2","2","2","0","0","0","0","0","0","0","0","0","0","2","1","2","0","32","32","50.00"
"471","Jacob Larsson","OTT","D","7","3.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"473","Denis Gurianov","DAL, MTL, NSH, PHI","R","84","0.71666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"476","Dennis Gilbert","BUF, CGY, OTT","D","86","35.133333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","7","0","0","-"
"477","Gabriel Carlsson","WSH","D","6","8.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"480","Austin Czarnik","DET","C","63","12.366666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","33.33"
"482","Evan Rodrigues","COL, FLA","C","231","46.5","0","0","0","0","0","-","2","0.00","0.1","4","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","14","25","35.90"
"488","Colton White","ANA","D","46","36.633333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","6","0","0","-"
"489","Denis Malgin","COL, TOR","C","65","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"490","Christian Wolanin","VAN","D","16","2.7166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"492","Ryan Shea","PIT","D","70","99.316666666667","0","0","0","0","0","0.00","2","0.00","0.05","2","2","0","0","0","0","4","1","1","0","0","0","3","2","2","1","11","0","0","-"
"493","Conor Garland","VAN","R","244","67.183333333333","0","0","0","0","0","0.00","1","0.00","0.28","7","5","3","0","1","0","0","0","0","0","0","1","0","1","1","1","3","0","0","-"
"495","Kirill Kaprizov","MIN","L","183","5.9666666666667","0","0","0","0","0","-","0","-","0.01","1","1","0","0","0","0","2","1","1","0","0","0","0","0","1","0","0","0","0","-"
"496","Rudolfs Balcers","FLA, T.B","L","17","2.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"497","Troy Terry","ANA","R","223","28.383333333333","0","0","0","0","0","-","1","0.00","0.15","1","1","1","1","0","1","0","0","0","0","0","1","0","0","1","0","1","1","1","50.00"
"498","Adam Gaudette","OTT, STL","C, R","83","5.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"499","Brett Seney","CHI","L","11","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"504","Lane Pederson","CBJ, VAN","C","27","3.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","42.86"
"506","Mason Marchment","DAL","L","211","4.9333333333333","0","0","0","0","0","-","0","-","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"507","Rodrigo Abols","PHI","C","22","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"508","Philippe Myers","T.B, TOR","D","52","44.816666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","3","3","1","9","0","0","-"
"509","Ryan Lomberg","CGY, FLA","L","237","61.8","0","0","0","0","0","-","1","0.00","0.24","5","4","2","1","0","0","21","5","3","1","1","2","1","2","1","0","6","0","1","0.00"
"510","Dan Renouf","BOS","D","1","0.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"514","Joey Anderson","CHI, TOR","R","111","120.61666666667","0","0","0","0","0","-","4","0.00","0.74","12","8","7","2","2","0","0","0","0","0","0","0","2","8","2","3","6","3","3","50.00"
"515","Luke Kunin","CBJ, S.J","C","183","332.5","0","0","0","0","0","0.00","17","0.00","1.02","21","20","8","4","2","0","11","4","3","1","0","2","5","8","2","1","30","69","100","40.83"
"517","Maxime Lajoie","CAR, TOR","D","10","1.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"518","Lucas Johansen","WSH","D","8","2.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"519","Wade Allison","PHI","R","60","1.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"523","Julien Gauthier","NYI, NYR, OTT","R","85","2.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"524","Frederic Allard","MTL","D","3","0.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"525","Brandon Gignac","MTL","C","7","11.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","2","6","25.00"
"526","Libor Hajek","NYR","D","16","1.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"529","Alex DeBrincat","DET, OTT","R","246","9.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0.00"
"530","Markus Niemelainen","EDM","D","23","17.833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","1","4","0","0","-"
"531","Patrik Laine","CBJ, MTL","L","125","0.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"532","Cam Dineen","EDM","D","4","3.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"534","Jesse Puljujarvi","CAR, EDM, FLA, PIT","R","128","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"535","Jakob Chychrun","ARI, OTT, WSH","D","204","70.9","0","0","0","0","0","0.00","7","0.00","0.53","10","8","5","3","0","1","2","1","1","0","0","1","2","3","3","3","4","0","0","-"
"537","Kale Clague","BUF","D","36","1.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"542","Logan Brown","STL","C","30","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"543","William Lockwood","FLA, VAN","R","39","14.033333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","-"
"544","Max Jones","ANA, BOS, EDM","L","147","11.3","0","0","0","0","0","-","3","0.00","0.45","3","3","3","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"546","Tyson Jost","BUF, CAR, MIN","C","153","125.43333333333","0","0","0","0","0","0.00","4","0.00","0.32","7","6","3","1","2","1","4","2","2","0","0","1","2","7","3","2","3","16","51","23.88"
"547","Dante Fabbro","CBJ, NSH","D","203","321.15","0","0","0","0","0","0.00","7","0.00","0.02","8","8","0","0","3","0","2","1","1","0","0","2","11","4","22","2","58","0","0","-"
"549","Victor Mete","PHI, TOR","D","12","9.1833333333333","0","0","0","0","0","-","1","0.00","0.09","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"550","Logan Stanley","WPG","D","107","130.43333333333","0","0","0","0","0","0.00","4","0.00","0.31","6","6","3","1","2","0","6","3","3","0","0","2","8","2","7","3","20","0","0","-"
"551","Givani Smith","COL, DET, FLA, S.J","R","85","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"554","Keaton Middleton","COL","D","41","30.366666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","2","0","0","-"
"555","Riley Stillman","BUF, CAR, VAN","D","55","48.9","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","4","2","2","0","0","0","2","0","2","0","3","0","0","-"
"558","Dennis Cholowski","N.J, NYI","D","41","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"560","Pierre-Luc Dubois","L.A, WPG, WSH","C, L","237","22.333333333333","0","0","0","0","0","-","1","0.00","0.24","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","3","18","17","51.43"
"561","Jake Bean","CBJ, CGY","D","150","104.03333333333","0","0","0","0","0","0.00","3","0.00","0.42","4","4","1","1","1","0","0","0","0","0","0","0","2","5","2","1","19","0","0","-"
"567","Jacob Moverare","L.A","D","75","23.616666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","-"
"568","Alexander Nylander","CBJ, PIT, TOR","L","42","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"569","Filip Hronek","DET, VAN","D","206","406.36666666667","0","0","0","0","0","0.00","8","0.00","0.01","10","9","0","0","3","0","6","3","3","0","0","3","12","5","27","7","24","0","0","-"
"570","Jacob MacDonald","COL, S.J","D","92","4.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"571","Troy Stecher","ARI, CGY, EDM","D","201","328.48333333333","0","0","0","0","0","0.00","9","0.00","0.13","10","9","2","0","3","1","8","4","4","0","0","2","6","9","17","10","34","0","0","-"
"572","Nikita Zaitsev","CHI, OTT","D","84","122.58333333333","0","0","0","0","0","0.00","3","0.00","0","3","3","0","0","0","0","2","1","1","0","0","1","1","3","4","2","17","0","0","-"
"575","Hardy Haman Aktell","WSH","D","6","0.41666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"576","Lucas Carlsson","FLA, S.J","D","15","23.816666666667","0","0","0","0","0","-","2","0.00","0.06","2","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","4","0","0","-"
"577","Ross Colton","COL, T.B","C","222","17.6","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","6","10","37.50"
"578","Joona Koppanen","BOS, PIT","L","20","30.983333333333","0","0","0","0","0","-","2","0.00","0.12","3","2","1","0","0","0","0","0","0","0","0","0","0","0","3","0","1","9","15","37.50"
"581","Michael Pezzetta","MTL","L","149","38.966666666667","0","0","0","0","0","-","3","0.00","0.28","5","4","4","1","0","0","0","0","0","0","0","0","1","0","3","0","3","1","2","33.33"
"582","Oskar Steen","BOS","C","37","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"583","Matthew Phillips","CGY, PIT, WSH","C, R","33","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"584","Tanner Laczynski","PHI, VGK","C","40","5.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"586","Casey Fitzgerald","BUF, FLA","D","27","42.116666666667","0","0","0","0","0","0.00","2","0.00","0.02","3","3","0","0","0","0","0","0","0","0","0","1","0","3","2","1","4","0","0","-"
"588","Michael Eyssimont","S.J, SEA, T.B, WPG","C","212","5.4833333333333","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"590","Justin Brazeau","BOS, MIN","R","95","1.7166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"591","Dylan Coghlan","CAR, WPG","D","24","6.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"595","Alex Barré-Boulet","MTL, T.B","C","39","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"596","Tye Felhaber","COL","L","5","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"597","Zack MacEwen","L.A, OTT, PHI","C, R","107","1.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"599","Dominik Shine","DET","R","9","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"600","Zach Aston-Reese","CBJ, DET, TOR","C","159","155.93333333333","0","0","0","0","0","-","12","0.00","1.08","15","14","10","3","2","1","0","0","0","0","0","0","3","2","7","7","11","1","3","25.00"
"601","Gavin Bayreuther","CBJ","D","51","49.85","0","0","0","0","0","0.00","2","0.00","0","2","2","0","0","0","0","2","1","1","0","0","1","0","0","9","0","1","0","0","-"
"602","Vinni Lettieri","BOS, MIN","C","73","11.9","0","0","0","0","0","-","1","0.00","0.21","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","3","3","50.00"
"604","Juuso Valimaki","ARI, UTA","D","189","140.21666666667","0","0","0","0","0","0.00","1","0.00","0.01","1","1","0","0","1","0","0","0","0","0","0","1","1","3","13","3","22","0","0","-"
"606","Nicolas Hague","VGK","D","222","248.01666666667","0","0","0","0","0","0.00","4","0.00","0.03","5","5","0","0","2","0","4","1","1","0","0","3","1","2","18","4","26","0","0","-"
"607","Jonah Gadjovich","FLA, S.J","L","116","8.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","0","0","0","2","0","0","0","0","-"
"608","Conor Timmins","ARI, PIT, TOR","D","120","118.53333333333","0","0","0","0","0","0.00","3","0.00","0.01","3","3","0","0","2","0","0","0","0","0","0","1","5","0","0","0","7","0","0","-"
"610","Cal Foote","N.J, NSH, T.B","D","54","58.216666666667","0","0","0","0","0","0.00","1","0.00","0.05","3","2","2","0","1","0","2","1","1","0","0","0","0","0","1","2","4","0","0","-"
"611","Cale Fleury","SEA","D","27","15.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","3","0","0","-"
"612","Morgan Geekie","BOS, SEA","C","222","60.45","0","0","0","0","0","0.00","7","0.00","0.33","9","8","1","1","1","0","0","0","0","0","0","0","0","5","2","2","5","45","49","47.87"
"613","Jake Leschyshyn","NYR, VGK","C","36","5.5166666666667","0","0","0","0","0","-","1","0.00","0.08","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"616","Cody Glass","N.J, NSH, PIT","C","178","95.433333333333","0","0","0","0","0","-","2","0.00","0.17","4","3","2","0","0","0","0","0","0","0","0","0","1","0","0","1","7","17","28","37.78"
"622","Jonas Rondbjerg","VGK","R","46","32.633333333333","0","0","0","0","0","-","2","0.00","0.18","2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0.00"
"623","Adam Ruzicka","ARI, CGY","C","86","0.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"624","Eeli Tolvanen","NSH, SEA","R","223","60.066666666667","0","0","0","0","0","0.00","4","0.00","0.13","5","4","2","1","1","0","0","0","0","0","0","1","1","2","3","0","2","0","0","-"
"625","Klim Kostin","DET, EDM, S.J","C","144","3.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"627","Gabriel Vilardi","L.A, WPG","C, R","181","2.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"628","Owen Tippett","PHI","R","232","36.816666666667","0","0","0","0","0","-","3","0.00","0.55","6","6","4","2","0","1","0","0","0","0","0","0","0","1","0","0","2","1","1","50.00"
"630","Jack Studnicka","BOS, S.J, VAN","C","70","40.983333333333","0","0","0","0","0","-","0","-","0.08","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","10","7","58.82"
"632","MacKenzie Entwistle","CHI","R","133","45.4","0","0","0","0","0","-","4","0.00","0.59","5","5","4","3","1","0","0","0","0","0","0","0","1","1","2","1","2","10","10","50.00"
"633","Jason Robertson","DAL","L","246","5.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"634","Morgan Frost","CGY, PHI","C","233","18.95","0","0","0","0","0","-","3","0.00","0.33","3","3","3","0","0","1","0","0","0","0","0","0","0","1","0","0","1","8","8","50.00"
"635","Max Comtois","ANA, CAR","L","65","7.4333333333333","0","0","0","0","0","-","0","-","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"636","Shane Bowers","COL, N.J","C","13","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"639","Aleksi Heponiemi","FLA","C","10","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"643","Jack Rathbone","VAN","D","11","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"644","Pierre-Olivier Joseph","PIT, STL","D","174","85.75","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","0","1","2","5","3","7","0","0","-"
"648","Ian Mitchell","BOS, CHI","D","63","12.116666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","1","0","2","1","1","0","0","0","0","0","0","0","4","0","0","-"
"649","Robin Salo","NYI","D","11","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"652","Filip Chytil","NYR, VAN","C","140","6.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","100.00"
